roi,subj,input,nzmean,nzvoxels,nzsigma
LeftCaudate,11565_20180127,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-default_scale-none_tat2,1.173407,311,0.208802
LeftCaudate,11565_20180127,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-default_scale-1000nvox_tat2,0.008250,311,0.001468
LeftCaudate,11565_20190713,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-zscore_scale-none_tat2,0.563526,311,0.793917
LeftCaudate,11565_20190713,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-default_scale-none_tat2,1.143938,311,0.202793
LeftCaudate,11565_20190713,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-novol_scale-none_tat2,806.714979,311,142.905229
LeftCaudate,11565_20190713,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-log_scale-none_tat2,-0.119067,311,0.174900
LeftCaudate,11565_20190713,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-log_scale-none_tat2,-0.124283,311,0.175116
LeftCaudate,11565_20190713,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-zscore_scale-none_tat2,0.563515,311,0.793840
LeftCaudate,11565_20190713,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-log_scale-none_tat2,-0.118961,311,0.175116
LeftCaudate,11565_20190713,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-novol_scale-none_tat2,806.549182,311,142.982167
LeftCaudate,11565_20190713,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-default_scale-1000nvox_tat2,0.008297,311,0.001471
LeftCaudate,11565_20190713,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-default_scale-none_tat2,1.150043,311,0.203876
LeftCaudate,11565_20190713,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-novol_scale-none_tat2,806.549182,311,142.982167
LeftCaudate,11565_20190713,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-novol_scale-none_tat2,806.714979,311,142.905229
LeftCaudate,11565_20190713,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-log_scale-none_tat2,-0.124415,311,0.174908
LeftCaudate,11565_20190713,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-default_scale-none_tat2,1.150006,311,0.203761
LeftCaudate,11565_20190713,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-zscore_scale-none_tat2,0.584294,311,0.793840
LeftCaudate,11565_20190713,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-zscore_scale-none_tat2,0.584410,311,0.793961
LeftCaudate,11565_20190713,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-default_scale-none_tat2,1.143870,311,0.202662
LeftCaudate,11565_20190713,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-default_scale-1000nvox_tat2,0.008297,311,0.001470
LeftCaudate,11568_20160810,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-zscore_scale-none_tat2,0.393916,311,0.348163
LeftCaudate,11568_20160810,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-default_scale-none_tat2,1.104644,311,0.092421
LeftCaudate,11568_20160810,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-novol_scale-none_tat2,654.356122,311,54.804405
LeftCaudate,11568_20160810,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-log_scale-none_tat2,-0.096044,311,0.082538
LeftCaudate,11568_20160810,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-log_scale-none_tat2,-0.144061,311,0.082526
LeftCaudate,11568_20160810,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-zscore_scale-none_tat2,0.394103,311,0.348072
LeftCaudate,11568_20160810,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-log_scale-none_tat2,-0.096004,311,0.082526
LeftCaudate,11568_20160810,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-novol_scale-none_tat2,654.360935,311,54.747001
LeftCaudate,11568_20160810,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-default_scale-1000nvox_tat2,0.007781,311,0.000651
LeftCaudate,11568_20160810,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-default_scale-none_tat2,1.159026,311,0.096971
LeftCaudate,11568_20160810,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-novol_scale-none_tat2,654.360935,311,54.747001
LeftCaudate,11568_20160810,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-novol_scale-none_tat2,654.356122,311,54.804405
LeftCaudate,11568_20160810,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-log_scale-none_tat2,-0.144080,311,0.082544
LeftCaudate,11568_20160810,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-default_scale-none_tat2,1.158950,311,0.097005
LeftCaudate,11568_20160810,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-zscore_scale-none_tat2,0.570813,311,0.348072
LeftCaudate,11568_20160810,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-zscore_scale-none_tat2,0.570540,311,0.348232
LeftCaudate,11568_20160810,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-default_scale-none_tat2,1.104593,311,0.092447
LeftCaudate,11568_20160810,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-default_scale-1000nvox_tat2,0.007781,311,0.000651
LeftCaudate,11568_20180221,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-zscore_scale-none_tat2,0.443995,311,0.375996
LeftCaudate,11568_20180221,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-default_scale-none_tat2,1.121122,311,0.102551
LeftCaudate,11568_20180221,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-novol_scale-none_tat2,660.622587,311,60.388885
LeftCaudate,11568_20180221,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-log_scale-none_tat2,-0.110067,311,0.090837
LeftCaudate,11568_20180221,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-log_scale-none_tat2,-0.159265,311,0.090892
LeftCaudate,11568_20180221,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-zscore_scale-none_tat2,0.444632,311,0.376462
LeftCaudate,11568_20180221,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-log_scale-none_tat2,-0.110088,311,0.090892
LeftCaudate,11568_20180221,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-novol_scale-none_tat2,660.487804,311,60.414120
LeftCaudate,11568_20180221,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-default_scale-1000nvox_tat2,0.008066,311,0.000738
LeftCaudate,11568_20180221,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-default_scale-none_tat2,1.177634,311,0.107721
LeftCaudate,11568_20180221,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-novol_scale-none_tat2,660.487804,311,60.414120
LeftCaudate,11568_20180221,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-novol_scale-none_tat2,660.622587,311,60.388885
LeftCaudate,11568_20180221,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-log_scale-none_tat2,-0.159223,311,0.090814
LeftCaudate,11568_20180221,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-default_scale-none_tat2,1.177454,311,0.107596
LeftCaudate,11568_20180221,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-zscore_scale-none_tat2,0.620794,311,0.376462
LeftCaudate,11568_20180221,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-zscore_scale-none_tat2,0.620076,311,0.375962
LeftCaudate,11568_20180221,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-default_scale-none_tat2,1.120975,311,0.102461
LeftCaudate,11568_20180221,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-default_scale-1000nvox_tat2,0.008065,311,0.000737
LeftCaudate,11568_20190727,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-zscore_scale-none_tat2,0.370478,311,0.475815
LeftCaudate,11568_20190727,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-default_scale-none_tat2,1.111520,311,0.143215
LeftCaudate,11568_20190727,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-novol_scale-none_tat2,11529.230117,311,1485.549644
LeftCaudate,11568_20190727,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-log_scale-none_tat2,-0.098070,311,0.121416
LeftCaudate,11568_20190727,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-log_scale-none_tat2,-0.138639,311,0.121412
LeftCaudate,11568_20190727,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-zscore_scale-none_tat2,0.370496,311,0.475797
LeftCaudate,11568_20190727,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-log_scale-none_tat2,-0.098070,311,0.121412
LeftCaudate,11568_20190727,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-novol_scale-none_tat2,11529.416239,311,1485.520135
LeftCaudate,11568_20190727,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-default_scale-1000nvox_tat2,0.007529,311,0.000970
LeftCaudate,11568_20190727,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-default_scale-none_tat2,1.157540,311,0.149144
LeftCaudate,11568_20190727,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-novol_scale-none_tat2,11529.416239,311,1485.520135
LeftCaudate,11568_20190727,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-novol_scale-none_tat2,11529.230117,311,1485.549644
LeftCaudate,11568_20190727,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-log_scale-none_tat2,-0.138632,311,0.121424
LeftCaudate,11568_20190727,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-default_scale-none_tat2,1.157527,311,0.149157
LeftCaudate,11568_20190727,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-zscore_scale-none_tat2,0.502577,311,0.475797
LeftCaudate,11568_20190727,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-zscore_scale-none_tat2,0.502545,311,0.475820
LeftCaudate,11568_20190727,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-default_scale-none_tat2,1.111514,311,0.143217
LeftCaudate,11568_20190727,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-default_scale-1000nvox_tat2,0.007529,311,0.000970
LeftCaudate,11570_20160812,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-zscore_scale-none_tat2,0.050688,311,0.458672
LeftCaudate,11570_20160812,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-default_scale-none_tat2,1.014576,311,0.134692
LeftCaudate,11570_20160812,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-novol_scale-none_tat2,585.873922,311,77.562057
LeftCaudate,11570_20160812,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-log_scale-none_tat2,-0.006174,311,0.131157
LeftCaudate,11570_20160812,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-log_scale-none_tat2,-0.013780,311,0.131388
LeftCaudate,11570_20160812,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-zscore_scale-none_tat2,0.049684,311,0.459363
LeftCaudate,11570_20160812,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-log_scale-none_tat2,-0.005627,311,0.131388
LeftCaudate,11570_20160812,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-novol_scale-none_tat2,585.714339,311,77.757574
LeftCaudate,11570_20160812,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-default_scale-1000nvox_tat2,0.007017,311,0.000932
LeftCaudate,11570_20160812,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-default_scale-none_tat2,1.022890,311,0.135796
LeftCaudate,11570_20160812,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-novol_scale-none_tat2,585.714339,311,77.757574
LeftCaudate,11570_20160812,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-novol_scale-none_tat2,585.873922,311,77.562057
LeftCaudate,11570_20160812,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-log_scale-none_tat2,-0.014297,311,0.131064
LeftCaudate,11570_20160812,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-default_scale-none_tat2,1.023151,311,0.135477
LeftCaudate,11570_20160812,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-zscore_scale-none_tat2,0.077361,311,0.459363
LeftCaudate,11570_20160812,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-zscore_scale-none_tat2,0.078395,311,0.458228
LeftCaudate,11570_20160812,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-default_scale-none_tat2,1.014886,311,0.134477
LeftCaudate,11570_20160812,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-default_scale-1000nvox_tat2,0.007019,311,0.000929
LeftCaudate,11570_20180615,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-zscore_scale-none_tat2,0.077995,311,0.400692
LeftCaudate,11570_20180615,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-default_scale-none_tat2,1.023003,311,0.117735
LeftCaudate,11570_20180615,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-novol_scale-none_tat2,662.600004,311,76.198791
LeftCaudate,11570_20180615,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-log_scale-none_tat2,-0.016326,311,0.111235
LeftCaudate,11570_20180615,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-log_scale-none_tat2,-0.025907,311,0.111349
LeftCaudate,11570_20180615,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-zscore_scale-none_tat2,0.078349,311,0.401001
LeftCaudate,11570_20180615,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-log_scale-none_tat2,-0.016291,311,0.111349
LeftCaudate,11570_20180615,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-novol_scale-none_tat2,662.745376,311,76.273791
LeftCaudate,11570_20180615,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-default_scale-1000nvox_tat2,0.006968,311,0.000802
LeftCaudate,11570_20180615,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-default_scale-none_tat2,1.032889,311,0.118873
LeftCaudate,11570_20180615,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-novol_scale-none_tat2,662.745376,311,76.273791
LeftCaudate,11570_20180615,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-novol_scale-none_tat2,662.600004,311,76.198791
LeftCaudate,11570_20180615,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-log_scale-none_tat2,-0.026022,311,0.111207
LeftCaudate,11570_20180615,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-default_scale-none_tat2,1.032853,311,0.118767
LeftCaudate,11570_20180615,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-zscore_scale-none_tat2,0.110945,311,0.401001
LeftCaudate,11570_20180615,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-zscore_scale-none_tat2,0.110832,311,0.400525
LeftCaudate,11570_20180615,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-default_scale-none_tat2,1.022891,311,0.117643
LeftCaudate,11570_20180615,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-default_scale-1000nvox_tat2,0.006968,311,0.000801
LeftCaudate,11571_20160826,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-zscore_scale-none_tat2,0.144420,311,0.336068
LeftCaudate,11571_20160826,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-default_scale-none_tat2,1.042584,311,0.099065
LeftCaudate,11571_20160826,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-novol_scale-none_tat2,606.923929,311,57.657352
LeftCaudate,11571_20160826,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-log_scale-none_tat2,-0.037049,311,0.097046
LeftCaudate,11571_20160826,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-log_scale-none_tat2,-0.066153,311,0.097095
LeftCaudate,11571_20160826,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-zscore_scale-none_tat2,0.144496,311,0.336046
LeftCaudate,11571_20160826,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-log_scale-none_tat2,-0.036940,311,0.097095
LeftCaudate,11571_20160826,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-novol_scale-none_tat2,606.921137,311,57.672594
LeftCaudate,11571_20160826,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-default_scale-1000nvox_tat2,0.007214,311,0.000686
LeftCaudate,11571_20160826,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-default_scale-none_tat2,1.073490,311,0.102002
LeftCaudate,11571_20160826,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-novol_scale-none_tat2,606.921137,311,57.672594
LeftCaudate,11571_20160826,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-novol_scale-none_tat2,606.923929,311,57.657352
LeftCaudate,11571_20160826,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-log_scale-none_tat2,-0.066252,311,0.097067
LeftCaudate,11571_20160826,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-default_scale-none_tat2,1.073461,311,0.102003
LeftCaudate,11571_20160826,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-zscore_scale-none_tat2,0.242163,311,0.336046
LeftCaudate,11571_20160826,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-zscore_scale-none_tat2,0.242097,311,0.336129
LeftCaudate,11571_20160826,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-default_scale-none_tat2,1.042563,311,0.099045
LeftCaudate,11571_20160826,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-default_scale-1000nvox_tat2,0.007214,311,0.000686
LeftCaudate,11573_20160902,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-zscore_scale-none_tat2,0.611349,311,0.586859
LeftCaudate,11573_20160902,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-default_scale-none_tat2,1.180541,311,0.173310
LeftCaudate,11573_20160902,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-novol_scale-none_tat2,655.125653,311,96.155310
LeftCaudate,11573_20160902,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-log_scale-none_tat2,-0.155800,311,0.141192
LeftCaudate,11573_20160902,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-log_scale-none_tat2,-0.196001,311,0.141202
LeftCaudate,11573_20160902,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-zscore_scale-none_tat2,0.611286,311,0.586798
LeftCaudate,11573_20160902,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-log_scale-none_tat2,-0.155685,311,0.141202
LeftCaudate,11573_20160902,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-novol_scale-none_tat2,655.130351,311,96.174567
LeftCaudate,11573_20160902,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-default_scale-1000nvox_tat2,0.008340,311,0.001224
LeftCaudate,11573_20160902,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-default_scale-none_tat2,1.229108,311,0.180440
LeftCaudate,11573_20160902,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-novol_scale-none_tat2,655.130351,311,96.174567
LeftCaudate,11573_20160902,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-novol_scale-none_tat2,655.125653,311,96.155310
LeftCaudate,11573_20160902,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-log_scale-none_tat2,-0.196117,311,0.141204
LeftCaudate,11573_20160902,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-default_scale-none_tat2,1.229126,311,0.180471
LeftCaudate,11573_20160902,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-zscore_scale-none_tat2,0.745074,311,0.586798
LeftCaudate,11573_20160902,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-zscore_scale-none_tat2,0.745065,311,0.586867
LeftCaudate,11573_20160902,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-default_scale-none_tat2,1.180554,311,0.173324
LeftCaudate,11573_20160902,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-default_scale-1000nvox_tat2,0.008341,311,0.001225
LeftCaudate,11573_20180302,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-zscore_scale-none_tat2,0.502955,311,0.311943
LeftCaudate,11573_20180302,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-default_scale-none_tat2,1.141135,311,0.087581
LeftCaudate,11573_20180302,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-novol_scale-none_tat2,606.985321,311,46.570374
LeftCaudate,11573_20180302,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-log_scale-none_tat2,-0.129070,311,0.077391
LeftCaudate,11573_20180302,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-log_scale-none_tat2,-0.169657,311,0.077475
LeftCaudate,11573_20180302,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-zscore_scale-none_tat2,0.502938,311,0.312072
LeftCaudate,11573_20180302,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-log_scale-none_tat2,-0.128910,311,0.077475
LeftCaudate,11573_20180302,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-novol_scale-none_tat2,606.956577,311,46.585171
LeftCaudate,11573_20180302,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-default_scale-1000nvox_tat2,0.008307,311,0.000638
LeftCaudate,11573_20180302,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-default_scale-none_tat2,1.188594,311,0.091223
LeftCaudate,11573_20180302,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-novol_scale-none_tat2,606.956577,311,46.585171
LeftCaudate,11573_20180302,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-novol_scale-none_tat2,606.985321,311,46.570374
LeftCaudate,11573_20180302,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-log_scale-none_tat2,-0.169821,311,0.077395
LeftCaudate,11573_20180302,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-default_scale-none_tat2,1.188618,311,0.091182
LeftCaudate,11573_20180302,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-zscore_scale-none_tat2,0.645221,311,0.312072
LeftCaudate,11573_20180302,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-zscore_scale-none_tat2,0.645288,311,0.311975
LeftCaudate,11573_20180302,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-default_scale-none_tat2,1.141154,311,0.087537
LeftCaudate,11573_20180302,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-default_scale-1000nvox_tat2,0.008307,311,0.000637
LeftCaudate,11574_20160901,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-zscore_scale-none_tat2,-0.167071,311,0.803026
LeftCaudate,11574_20160901,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-default_scale-none_tat2,0.984254,304,0.117455
LeftCaudate,11574_20160901,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-novol_scale-none_tat2,560.814388,304,68.521530
LeftCaudate,11574_20160901,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-log_scale-none_tat2,0.025218,304,0.129827
LeftCaudate,11574_20160901,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-log_scale-none_tat2,0.010857,304,0.125956
LeftCaudate,11574_20160901,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-zscore_scale-none_tat2,-0.161899,311,0.798519
LeftCaudate,11574_20160901,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-log_scale-none_tat2,0.023910,304,0.125956
LeftCaudate,11574_20160901,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-novol_scale-none_tat2,562.009485,304,67.049368
LeftCaudate,11574_20160901,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-default_scale-1000nvox_tat2,0.008202,304,0.000979
LeftCaudate,11574_20160901,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-default_scale-none_tat2,0.997182,304,0.118999
LeftCaudate,11574_20160901,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-novol_scale-none_tat2,562.009485,304,67.049368
LeftCaudate,11574_20160901,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-novol_scale-none_tat2,560.814388,304,68.521530
LeftCaudate,11574_20160901,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-log_scale-none_tat2,0.012231,304,0.129835
LeftCaudate,11574_20160901,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-default_scale-none_tat2,0.995844,304,0.121728
LeftCaudate,11574_20160901,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-zscore_scale-none_tat2,-0.106389,311,0.798520
LeftCaudate,11574_20160901,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-zscore_scale-none_tat2,-0.111848,311,0.802917
LeftCaudate,11574_20160901,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-default_scale-none_tat2,0.982993,304,0.120150
LeftCaudate,11574_20160901,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-default_scale-1000nvox_tat2,0.008191,304,0.001001
LeftCaudate,11575_20160908,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-zscore_scale-none_tat2,0.092881,311,0.417312
LeftCaudate,11575_20160908,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-default_scale-none_tat2,1.028324,311,0.127393
LeftCaudate,11575_20160908,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-novol_scale-none_tat2,640.683088,311,79.472952
LeftCaudate,11575_20160908,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-log_scale-none_tat2,-0.020241,311,0.125188
LeftCaudate,11575_20160908,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-log_scale-none_tat2,-0.041418,311,0.125109
LeftCaudate,11575_20160908,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-zscore_scale-none_tat2,0.092800,311,0.416555
LeftCaudate,11575_20160908,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-log_scale-none_tat2,-0.020005,311,0.125109
LeftCaudate,11575_20160908,_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-novol_scale-none_tat2,640.667798,311,79.371775
LeftCaudate,11575_20160908,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-default_scale-1000nvox_tat2,0.007161,311,0.000887
LeftCaudate,11575_20160908,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-default_scale-none_tat2,1.050578,311,0.130151
LeftCaudate,11575_20160908,_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-novol_scale-none_tat2,640.667798,311,79.371775
LeftCaudate,11575_20160908,_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-novol_scale-none_tat2,640.683088,311,79.472952
LeftCaudate,11575_20160908,_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-log_scale-none_tat2,-0.041611,311,0.125174
