roi,subj,input,nzmean,nzvoxels,nzsigma
LeftAccumbens,11475_20160129,r2primeMap_MNI152_T1_2009c_al,11.900062,587,5.159911
LeftAccumbens,11475_20170630,r2primeMap_MNI152_T1_2009c_al,13.579225,589,4.240051
LeftAccumbens,11480_20160203,r2primeMap_MNI152_T1_2009c_al,8.735333,589,1.887330
LeftAccumbens,11480_20170720,r2primeMap_MNI152_T1_2009c_al,13.140435,589,2.740600
LeftAccumbens,11481_20160128,r2primeMap_MNI152_T1_2009c_al,14.722734,589,2.298670
LeftAccumbens,11481_20170714,r2primeMap_MNI152_T1_2009c_al,16.028025,589,3.231757
LeftAccumbens,11482_20160205,r2primeMap_MNI152_T1_2009c_al,13.708553,589,2.179986
LeftAccumbens,11482_20170921,r2primeMap_MNI152_T1_2009c_al,13.467547,589,2.612596
LeftAccumbens,11484_20160130,r2primeMap_MNI152_T1_2009c_al,9.935007,589,2.283295
LeftAccumbens,11484_20171202,r2primeMap_MNI152_T1_2009c_al,13.362317,589,1.791262
LeftAccumbens,11486_20170901,r2primeMap_MNI152_T1_2009c_al,7.961782,584,1.731272
LeftAccumbens,11487_20160204,r2primeMap_MNI152_T1_2009c_al,9.844890,589,1.926398
LeftAccumbens,11487_20170811,r2primeMap_MNI152_T1_2009c_al,12.122148,589,2.209710
LeftAccumbens,11488_20160226,r2primeMap_MNI152_T1_2009c_al,10.636819,589,1.882755
LeftAccumbens,11489_20160212,r2primeMap_MNI152_T1_2009c_al,10.500114,589,2.628248
LeftAccumbens,11490_20160217,r2primeMap_MNI152_T1_2009c_al,11.264461,589,1.634254
LeftAccumbens,11492_20160406,r2primeMap_MNI152_T1_2009c_al,11.913531,589,3.132551
LeftAccumbens,11492_20170928,r2primeMap_MNI152_T1_2009c_al,9.462344,589,1.911514
LeftAccumbens,11495_20160303,r2primeMap_MNI152_T1_2009c_al,9.710097,589,1.851094
LeftAccumbens,11495_20170817,r2primeMap_MNI152_T1_2009c_al,10.772623,587,1.296931
LeftAccumbens,11496_20160408,r2primeMap_MNI152_T1_2009c_al,7.780810,589,1.458562
LeftAccumbens,11496_20170929,r2primeMap_MNI152_T1_2009c_al,7.144836,589,1.415326
LeftAccumbens,11497_20160415,r2primeMap_MNI152_T1_2009c_al,13.071140,589,1.663412
LeftAccumbens,11497_20171221,r2primeMap_MNI152_T1_2009c_al,12.880259,589,3.703716
LeftAccumbens,11498_20160311,r2primeMap_MNI152_T1_2009c_al,12.955446,583,2.146866
LeftAccumbens,11499_20160308,r2primeMap_MNI152_T1_2009c_al,10.996959,587,2.074388
LeftAccumbens,11501_20160304,r2primeMap_MNI152_T1_2009c_al,12.492243,589,1.958232
LeftAccumbens,11502_20160427,r2primeMap_MNI152_T1_2009c_al,14.855559,587,4.489097
LeftAccumbens,11502_20180111,r2primeMap_MNI152_T1_2009c_al,14.713033,586,3.424705
LeftAccumbens,11503_20160310,r2primeMap_MNI152_T1_2009c_al,9.414148,589,1.510653
LeftAccumbens,11504_20160316,r2primeMap_MNI152_T1_2009c_al,8.801695,586,1.694047
LeftAccumbens,11504_20170831,r2primeMap_MNI152_T1_2009c_al,10.477590,585,1.648233
LeftAccumbens,11506_20160309,r2primeMap_MNI152_T1_2009c_al,7.830878,589,1.238659
LeftAccumbens,11506_20170908,r2primeMap_MNI152_T1_2009c_al,7.172014,583,3.274374
LeftAccumbens,11507_20160413,r2primeMap_MNI152_T1_2009c_al,8.218702,589,2.180059
LeftAccumbens,11507_20171208,r2primeMap_MNI152_T1_2009c_al,8.506177,589,1.901117
LeftAccumbens,11508_20160513,r2primeMap_MNI152_T1_2009c_al,10.897441,586,3.108867
LeftAccumbens,11508_20171214,r2primeMap_MNI152_T1_2009c_al,12.155107,589,2.373350
LeftAccumbens,11509_20160319,r2primeMap_MNI152_T1_2009c_al,11.435472,589,1.770366
LeftAccumbens,11509_20171009,r2primeMap_MNI152_T1_2009c_al,15.441516,589,2.535491
LeftAccumbens,11510_20160312,r2primeMap_MNI152_T1_2009c_al,12.063397,589,1.699773
LeftAccumbens,11512_20160331,r2primeMap_MNI152_T1_2009c_al,9.546289,589,1.896084
LeftAccumbens,11512_20170928,r2primeMap_MNI152_T1_2009c_al,8.153112,589,1.950285
LeftAccumbens,11513_20160421,r2primeMap_MNI152_T1_2009c_al,9.538147,589,1.786797
LeftAccumbens,11513_20171019,r2primeMap_MNI152_T1_2009c_al,9.070966,589,1.624373
LeftAccumbens,11514_20160321,r2primeMap_MNI152_T1_2009c_al,6.209791,583,2.217997
LeftAccumbens,11514_20170920,r2primeMap_MNI152_T1_2009c_al,10.262739,585,1.876229
LeftAccumbens,11515_20160314,r2primeMap_MNI152_T1_2009c_al,13.504693,589,2.673971
LeftAccumbens,11515_20171018,r2primeMap_MNI152_T1_2009c_al,10.673045,589,2.003737
LeftAccumbens,11516_20160526,r2primeMap_MNI152_T1_2009c_al,10.404135,589,1.562615
LeftAccumbens,11516_20171207,r2primeMap_MNI152_T1_2009c_al,11.939694,589,2.258770
LeftAccumbens,11517_20160330,r2primeMap_MNI152_T1_2009c_al,15.407391,589,4.340380
LeftAccumbens,11518_20160325,r2primeMap_MNI152_T1_2009c_al,10.386857,589,1.937074
LeftAccumbens,11518_20171115,r2primeMap_MNI152_T1_2009c_al,22.237593,588,6.040762
LeftAccumbens,11519_20160317,r2primeMap_MNI152_T1_2009c_al,8.996815,589,1.605469
LeftAccumbens,11520_20160414,r2primeMap_MNI152_T1_2009c_al,9.605031,589,1.801054
LeftAccumbens,11521_20160322,r2primeMap_MNI152_T1_2009c_al,11.439326,575,2.023525
LeftAccumbens,11522_20160401,r2primeMap_MNI152_T1_2009c_al,12.498888,589,4.103471
LeftAccumbens,11524_20160422,r2primeMap_MNI152_T1_2009c_al,11.459284,588,1.877007
LeftAccumbens,11529_20160511,r2primeMap_MNI152_T1_2009c_al,18.466644,589,3.807775
LeftAccumbens,11529_20180104,r2primeMap_MNI152_T1_2009c_al,16.503905,589,4.191557
LeftAccumbens,11531_20160505,r2primeMap_MNI152_T1_2009c_al,8.823890,589,1.857624
LeftAccumbens,11531_20180104,r2primeMap_MNI152_T1_2009c_al,6.895190,589,1.729428
LeftAccumbens,11533_20160428,r2primeMap_MNI152_T1_2009c_al,9.716173,589,2.414204
LeftAccumbens,11535_20171110,r2primeMap_MNI152_T1_2009c_al,9.955100,589,2.227843
LeftAccumbens,11536_20160525,r2primeMap_MNI152_T1_2009c_al,7.873321,589,1.482176
LeftAccumbens,11536_20180102,r2primeMap_MNI152_T1_2009c_al,14.011461,589,3.076530
LeftAccumbens,11537_20160518,r2primeMap_MNI152_T1_2009c_al,12.675471,589,2.379762
LeftAccumbens,11537_20171102,r2primeMap_MNI152_T1_2009c_al,15.255753,589,2.448666
LeftAccumbens,11538_20160512,r2primeMap_MNI152_T1_2009c_al,14.585539,589,2.662201
LeftAccumbens,11541_20160509,r2primeMap_MNI152_T1_2009c_al,8.712023,589,1.544318
LeftAccumbens,11541_20171129,r2primeMap_MNI152_T1_2009c_al,10.900024,589,1.786537
LeftAccumbens,11542_20160527,r2primeMap_MNI152_T1_2009c_al,16.842608,588,4.558298
LeftAccumbens,11542_20171117,r2primeMap_MNI152_T1_2009c_al,11.978759,517,5.413528
LeftAccumbens,11543_20160507,r2primeMap_MNI152_T1_2009c_al,8.867791,588,1.772390
LeftAccumbens,11544_20160513,r2primeMap_MNI152_T1_2009c_al,12.391966,589,4.564257
LeftAccumbens,11546_20160524,r2primeMap_MNI152_T1_2009c_al,9.065253,589,1.847332
LeftAccumbens,11547_20160603,r2primeMap_MNI152_T1_2009c_al,10.790565,589,2.072894
LeftAccumbens,11547_20171201,r2primeMap_MNI152_T1_2009c_al,10.551986,589,2.270722
LeftAccumbens,11549_20160606,r2primeMap_MNI152_T1_2009c_al,13.887383,589,2.760437
LeftAccumbens,11550_20160617,r2primeMap_MNI152_T1_2009c_al,8.341557,584,2.047055
LeftAccumbens,11550_20171214,r2primeMap_MNI152_T1_2009c_al,7.102764,589,1.689878
LeftAccumbens,11551_20160615,r2primeMap_MNI152_T1_2009c_al,13.478802,589,1.936545
LeftAccumbens,11551_20180111,r2primeMap_MNI152_T1_2009c_al,12.691943,589,1.801346
LeftAccumbens,11554_20160629,r2primeMap_MNI152_T1_2009c_al,10.565064,589,1.437448
LeftAccumbens,11555_20160701,r2primeMap_MNI152_T1_2009c_al,5.395386,589,1.817561
LeftAccumbens,11557_20160709,r2primeMap_MNI152_T1_2009c_al,14.700855,589,2.693499
LeftAccumbens,11558_20160708,r2primeMap_MNI152_T1_2009c_al,30.005583,589,12.193230
LeftAccumbens,11560_20160712,r2primeMap_MNI152_T1_2009c_al,15.821513,586,4.100379
LeftAccumbens,11561_20160715,r2primeMap_MNI152_T1_2009c_al,10.551408,587,2.727777
LeftAccumbens,11562_20160725,r2primeMap_MNI152_T1_2009c_al,15.683467,581,6.543509
LeftAccumbens,11564_20160720,r2primeMap_MNI152_T1_2009c_al,9.755067,589,2.426804
LeftAccumbens,11565_20160726,r2primeMap_MNI152_T1_2009c_al,7.328137,589,1.829485
LeftAccumbens,11568_20160810,r2primeMap_MNI152_T1_2009c_al,8.576915,589,2.454172
LeftAccumbens,11570_20160812,r2primeMap_MNI152_T1_2009c_al,7.593467,589,1.615091
LeftAccumbens,11571_20160826,r2primeMap_MNI152_T1_2009c_al,11.089979,589,2.227042
LeftAccumbens,11573_20160902,r2primeMap_MNI152_T1_2009c_al,8.122797,589,2.612816
LeftAccumbens,11574_20160901,r2primeMap_MNI152_T1_2009c_al,10.504412,577,3.441748
LeftAccumbens,11575_20160908,r2primeMap_MNI152_T1_2009c_al,10.325001,586,1.428361
LeftAccumbens,11576_20160930,r2primeMap_MNI152_T1_2009c_al,12.896052,589,1.869615
LeftAccumbens,11577_20160910,r2primeMap_MNI152_T1_2009c_al,2.708842,296,3.029067
LeftAccumbens,11579_20161014,r2primeMap_MNI152_T1_2009c_al,7.274849,589,1.879877
LeftAccumbens,11581_20161115,r2primeMap_MNI152_T1_2009c_al,10.788209,589,1.515524
LeftAccumbens,11582_20161205,r2primeMap_MNI152_T1_2009c_al,6.975739,589,1.406436
LeftAccumbens,11589_20170203,r2primeMap_MNI152_T1_2009c_al,7.187660,589,1.921983
LeftAccumbens,11592_20170126,r2primeMap_MNI152_T1_2009c_al,6.574501,517,4.636791
LeftAccumbens,11595_20170124,r2primeMap_MNI152_T1_2009c_al,9.345199,589,2.221325
LeftAccumbens,11599_20170309,r2primeMap_MNI152_T1_2009c_al,9.123466,589,1.561789
LeftAccumbens,11600_20170220,r2primeMap_MNI152_T1_2009c_al,7.193709,589,2.009472
LeftAccumbens,11603_20170325,r2primeMap_MNI152_T1_2009c_al,5.901006,588,2.193980
LeftAccumbens,11605_20170410,r2primeMap_MNI152_T1_2009c_al,9.172924,589,1.570528
LeftAccumbens,11609_20170506,r2primeMap_MNI152_T1_2009c_al,11.421689,589,2.994692
LeftAccumbens,11611_20170517,r2primeMap_MNI152_T1_2009c_al,9.163269,586,1.761741
LeftAccumbens,11616_20170807,r2primeMap_MNI152_T1_2009c_al,11.359226,589,1.918039
RightCaudate,10843_20151109,r2primeMap_MNI152_T1_2009c_al,10.086437,3762,2.186886
RightCaudate,10843_20170605,r2primeMap_MNI152_T1_2009c_al,8.888656,3771,2.605401
RightCaudate,10880_20160607,r2primeMap_MNI152_T1_2009c_al,11.085082,3759,3.910184
RightCaudate,10880_20171228,r2primeMap_MNI152_T1_2009c_al,8.474698,3782,1.948037
RightCaudate,10985_20160328,r2primeMap_MNI152_T1_2009c_al,5.985193,3678,3.076322
RightCaudate,10997_20160206,r2primeMap_MNI152_T1_2009c_al,10.800484,3784,2.206835
RightCaudate,10997_20170807,r2primeMap_MNI152_T1_2009c_al,10.378694,3749,1.852810
RightCaudate,11048_20160526,r2primeMap_MNI152_T1_2009c_al,7.617984,3719,2.003644
RightCaudate,11048_20171215,r2primeMap_MNI152_T1_2009c_al,6.914947,3671,2.169623
RightCaudate,11228_20160212,r2primeMap_MNI152_T1_2009c_al,9.823552,3777,2.932087
RightCaudate,11228_20170803,r2primeMap_MNI152_T1_2009c_al,9.744903,3759,1.779245
RightCaudate,11248_20160211,r2primeMap_MNI152_T1_2009c_al,11.199594,3756,2.854232
RightCaudate,11248_20170803,r2primeMap_MNI152_T1_2009c_al,11.932144,3759,3.105431
RightCaudate,11270_20160729,r2primeMap_MNI152_T1_2009c_al,10.481250,3775,2.901448
RightCaudate,11272_20151209,r2primeMap_MNI152_T1_2009c_al,10.610570,3689,2.420246
RightCaudate,11275_20160519,r2primeMap_MNI152_T1_2009c_al,9.805261,3752,1.849093
RightCaudate,11275_20171116,r2primeMap_MNI152_T1_2009c_al,9.052213,3775,2.697478
RightCaudate,11289_20151105,r2primeMap_MNI152_T1_2009c_al,9.594455,3717,3.064030
RightCaudate,11289_20170427,r2primeMap_MNI152_T1_2009c_al,14.052445,3738,4.562208
RightCaudate,11299_20151210,r2primeMap_MNI152_T1_2009c_al,9.746017,3746,2.622547
RightCaudate,11299_20171103,r2primeMap_MNI152_T1_2009c_al,9.871625,3697,3.474609
RightCaudate,11314_20170303,r2primeMap_MNI152_T1_2009c_al,7.506389,3686,2.537292
RightCaudate,11338_20160416,r2primeMap_MNI152_T1_2009c_al,9.207214,3791,2.184704
RightCaudate,11338_20171118,r2primeMap_MNI152_T1_2009c_al,7.729155,3774,2.365895
RightCaudate,11346_20160201,r2primeMap_MNI152_T1_2009c_al,10.577341,3776,2.846358
RightCaudate,11370_20160311,r2primeMap_MNI152_T1_2009c_al,13.240349,3669,5.088748
RightCaudate,11389_20160104,r2primeMap_MNI152_T1_2009c_al,9.450403,3759,2.378854
RightCaudate,11389_20170626,r2primeMap_MNI152_T1_2009c_al,10.010720,3775,2.104060
RightCaudate,11393_20160407,r2primeMap_MNI152_T1_2009c_al,11.016481,3751,3.287275
RightCaudate,11393_20170914,r2primeMap_MNI152_T1_2009c_al,9.564454,3779,2.331201
RightCaudate,11394_20151014,r2primeMap_MNI152_T1_2009c_al,10.097821,3646,2.844735
RightCaudate,11394_20170505,r2primeMap_MNI152_T1_2009c_al,10.431501,3652,2.582239
RightCaudate,11395_20160305,r2primeMap_MNI152_T1_2009c_al,9.201285,3771,3.438247
RightCaudate,11395_20171021,r2primeMap_MNI152_T1_2009c_al,10.634237,3764,3.505783
RightCaudate,11403_20151106,r2primeMap_MNI152_T1_2009c_al,10.781008,3697,2.363521
RightCaudate,11403_20170421,r2primeMap_MNI152_T1_2009c_al,9.931749,3719,2.804102
RightCaudate,11405_20151211,r2primeMap_MNI152_T1_2009c_al,9.904025,3791,2.163482
RightCaudate,11405_20170622,r2primeMap_MNI152_T1_2009c_al,10.278761,3774,2.992091
RightCaudate,11409_20151016,r2primeMap_MNI152_T1_2009c_al,8.687726,3791,2.886207
RightCaudate,11409_20170525,r2primeMap_MNI152_T1_2009c_al,10.473735,3787,2.562196
RightCaudate,11411_20160115,r2primeMap_MNI152_T1_2009c_al,10.613169,3769,2.869482
RightCaudate,11411_20170818,r2primeMap_MNI152_T1_2009c_al,10.286107,3753,2.557628
RightCaudate,11414_20151107,r2primeMap_MNI152_T1_2009c_al,9.645146,3689,3.115367
RightCaudate,11414_20170603,r2primeMap_MNI152_T1_2009c_al,9.892635,3646,2.730860
RightCaudate,11415_20160108,r2primeMap_MNI152_T1_2009c_al,10.194958,3791,1.954933
RightCaudate,11415_20170622,r2primeMap_MNI152_T1_2009c_al,10.217436,3791,1.808807
RightCaudate,11419_20151203,r2primeMap_MNI152_T1_2009c_al,10.510749,3791,3.224156
RightCaudate,11419_20170526,r2primeMap_MNI152_T1_2009c_al,10.658465,3774,2.881264
RightCaudate,11421_20151104,r2primeMap_MNI152_T1_2009c_al,11.260878,3745,3.508148
RightCaudate,11421_20170428,r2primeMap_MNI152_T1_2009c_al,10.738071,3764,2.290894
RightCaudate,11425_20160215,r2primeMap_MNI152_T1_2009c_al,9.950318,3743,2.457819
RightCaudate,11425_20171127,r2primeMap_MNI152_T1_2009c_al,9.213471,3747,2.626086
RightCaudate,11426_20151112,r2primeMap_MNI152_T1_2009c_al,9.939113,3700,2.944929
RightCaudate,11426_20170504,r2primeMap_MNI152_T1_2009c_al,9.217689,3719,2.802501
RightCaudate,11429_20150918,r2primeMap_MNI152_T1_2009c_al,10.227268,3731,2.600823
RightCaudate,11429_20170406,r2primeMap_MNI152_T1_2009c_al,10.525316,3736,2.341049
RightCaudate,11431_20151009,r2primeMap_MNI152_T1_2009c_al,15.823482,3770,7.289992
RightCaudate,11431_20170323,r2primeMap_MNI152_T1_2009c_al,11.781920,3744,3.616579
RightCaudate,11434_20160601,r2primeMap_MNI152_T1_2009c_al,8.576957,3741,2.027258
RightCaudate,11439_20151008,r2primeMap_MNI152_T1_2009c_al,9.216483,3791,2.528932
RightCaudate,11441_20151028,r2primeMap_MNI152_T1_2009c_al,11.576607,3689,3.526505
RightCaudate,11441_20170420,r2primeMap_MNI152_T1_2009c_al,10.841646,3687,2.674649
RightCaudate,11443_20170518,r2primeMap_MNI152_T1_2009c_al,8.293872,3695,2.305780
RightCaudate,11444_20151204,r2primeMap_MNI152_T1_2009c_al,9.770517,3769,2.600233
RightCaudate,11444_20170615,r2primeMap_MNI152_T1_2009c_al,11.872934,3738,3.204581
RightCaudate,11445_20151113,r2primeMap_MNI152_T1_2009c_al,7.815766,3781,2.013535
RightCaudate,11445_20170609,r2primeMap_MNI152_T1_2009c_al,10.018265,3770,2.299500
RightCaudate,11447_20151120,r2primeMap_MNI152_T1_2009c_al,9.810661,3791,3.069769
RightCaudate,11447_20170525,r2primeMap_MNI152_T1_2009c_al,9.974405,3791,3.198033
RightCaudate,11448_20151119,r2primeMap_MNI152_T1_2009c_al,11.179438,3727,2.658587
RightCaudate,11448_20170512,r2primeMap_MNI152_T1_2009c_al,11.115127,3736,2.561218
RightCaudate,11449_20170608,r2primeMap_MNI152_T1_2009c_al,10.672669,3757,2.321424
RightCaudate,11451_20160127,r2primeMap_MNI152_T1_2009c_al,9.494460,3784,2.201397
RightCaudate,11451_20170728,r2primeMap_MNI152_T1_2009c_al,9.610280,3770,2.367644
RightCaudate,11452_20151217,r2primeMap_MNI152_T1_2009c_al,7.561224,3772,3.024129
RightCaudate,11452_20170915,r2primeMap_MNI152_T1_2009c_al,9.449892,3765,2.874120
RightCaudate,11453_20151120,r2primeMap_MNI152_T1_2009c_al,8.006310,3727,2.258820
RightCaudate,11455_20160111,r2primeMap_MNI152_T1_2009c_al,9.870018,3659,3.059441
RightCaudate,11455_20170615,r2primeMap_MNI152_T1_2009c_al,11.248830,3690,2.340077
RightCaudate,11457_20151216,r2primeMap_MNI152_T1_2009c_al,9.158799,3735,2.068306
RightCaudate,11457_20170616,r2primeMap_MNI152_T1_2009c_al,7.667926,3783,2.118989
RightCaudate,11458_20151202,r2primeMap_MNI152_T1_2009c_al,10.751786,3739,3.626245
RightCaudate,11458_20170804,r2primeMap_MNI152_T1_2009c_al,13.020597,3724,3.336177
RightCaudate,11459_20160121,r2primeMap_MNI152_T1_2009c_al,10.289351,3670,2.997501
RightCaudate,11460_20160114,r2primeMap_MNI152_T1_2009c_al,9.807049,3758,2.398524
RightCaudate,11460_20170707,r2primeMap_MNI152_T1_2009c_al,9.366893,3758,2.441994
RightCaudate,11461_20151218,r2primeMap_MNI152_T1_2009c_al,9.063988,3725,2.696542
RightCaudate,11463_20170713,r2primeMap_MNI152_T1_2009c_al,10.118958,3741,2.798203
RightCaudate,11465_20160106,r2primeMap_MNI152_T1_2009c_al,10.041297,3739,2.073129
RightCaudate,11465_20170810,r2primeMap_MNI152_T1_2009c_al,9.980115,3738,2.407917
RightCaudate,11469_20151219,r2primeMap_MNI152_T1_2009c_al,7.790426,3743,2.057648
RightCaudate,11469_20170621,r2primeMap_MNI152_T1_2009c_al,9.488455,3754,2.690303
RightCaudate,11470_20151222,r2primeMap_MNI152_T1_2009c_al,19.847918,3752,7.390055
RightCaudate,11471_20151230,r2primeMap_MNI152_T1_2009c_al,10.226219,3691,2.613903
RightCaudate,11472_20160120,r2primeMap_MNI152_T1_2009c_al,9.950857,3763,2.551458
RightCaudate,11472_20170706,r2primeMap_MNI152_T1_2009c_al,10.452269,3766,2.460124
RightCaudate,11474_20151229,r2primeMap_MNI152_T1_2009c_al,5.443673,3771,2.868603
RightCaudate,11475_20160129,r2primeMap_MNI152_T1_2009c_al,11.714874,3671,2.182875
RightCaudate,11475_20170630,r2primeMap_MNI152_T1_2009c_al,14.869419,3679,2.917227
RightCaudate,11480_20160203,r2primeMap_MNI152_T1_2009c_al,8.181942,3751,2.417150
RightCaudate,11480_20170720,r2primeMap_MNI152_T1_2009c_al,7.295274,3716,2.948744
RightCaudate,11481_20160128,r2primeMap_MNI152_T1_2009c_al,12.723389,3717,3.381785
RightCaudate,11481_20170714,r2primeMap_MNI152_T1_2009c_al,12.536625,3703,3.093995
RightCaudate,11482_20160205,r2primeMap_MNI152_T1_2009c_al,10.194367,3783,3.825675
RightCaudate,11482_20170921,r2primeMap_MNI152_T1_2009c_al,11.358720,3787,2.714587
RightCaudate,11484_20160130,r2primeMap_MNI152_T1_2009c_al,9.230486,3782,1.700660
RightCaudate,11484_20171202,r2primeMap_MNI152_T1_2009c_al,9.362379,3781,2.204392
RightCaudate,11486_20170901,r2primeMap_MNI152_T1_2009c_al,9.122972,3692,2.140395
RightCaudate,11487_20160204,r2primeMap_MNI152_T1_2009c_al,9.630938,3668,2.457640
RightCaudate,11487_20170811,r2primeMap_MNI152_T1_2009c_al,9.705216,3686,2.286150
RightCaudate,11488_20160226,r2primeMap_MNI152_T1_2009c_al,8.387285,3706,3.073258
RightCaudate,11489_20160212,r2primeMap_MNI152_T1_2009c_al,10.332506,3791,3.203111
RightCaudate,11490_20160217,r2primeMap_MNI152_T1_2009c_al,10.480951,3778,3.266298
RightCaudate,11492_20160406,r2primeMap_MNI152_T1_2009c_al,8.768150,3658,3.140316
RightCaudate,11492_20170928,r2primeMap_MNI152_T1_2009c_al,8.449853,3681,2.032470
RightCaudate,11495_20160303,r2primeMap_MNI152_T1_2009c_al,9.135989,3726,2.837839
RightCaudate,11495_20170817,r2primeMap_MNI152_T1_2009c_al,9.828320,3678,2.470195
RightCaudate,11496_20160408,r2primeMap_MNI152_T1_2009c_al,9.626873,3759,2.570815
RightCaudate,11496_20170929,r2primeMap_MNI152_T1_2009c_al,9.470703,3751,2.502086
RightCaudate,11497_20160415,r2primeMap_MNI152_T1_2009c_al,10.178857,3774,3.281777
RightCaudate,11497_20171221,r2primeMap_MNI152_T1_2009c_al,9.833913,3777,2.596063
RightCaudate,11498_20160311,r2primeMap_MNI152_T1_2009c_al,9.887022,3751,3.394800
RightCaudate,11499_20160308,r2primeMap_MNI152_T1_2009c_al,8.285124,3660,2.476723
RightCaudate,11501_20160304,r2primeMap_MNI152_T1_2009c_al,10.872174,3693,2.880123
RightCaudate,11502_20160427,r2primeMap_MNI152_T1_2009c_al,11.449852,3686,2.461337
RightCaudate,11502_20180111,r2primeMap_MNI152_T1_2009c_al,10.872561,3649,2.225771
RightCaudate,11503_20160310,r2primeMap_MNI152_T1_2009c_al,9.633704,3781,3.298880
RightCaudate,11504_20160316,r2primeMap_MNI152_T1_2009c_al,10.696441,3672,2.452032
RightCaudate,11504_20170831,r2primeMap_MNI152_T1_2009c_al,10.570122,3675,3.258380
RightCaudate,11506_20160309,r2primeMap_MNI152_T1_2009c_al,9.905996,3790,2.875382
RightCaudate,11506_20170908,r2primeMap_MNI152_T1_2009c_al,11.577604,3788,2.371284
RightCaudate,11507_20160413,r2primeMap_MNI152_T1_2009c_al,8.504478,3757,2.536478
RightCaudate,11507_20171208,r2primeMap_MNI152_T1_2009c_al,9.571978,3734,2.308516
RightCaudate,11508_20160513,r2primeMap_MNI152_T1_2009c_al,8.661343,3611,2.845426
RightCaudate,11508_20171214,r2primeMap_MNI152_T1_2009c_al,9.847601,3745,2.102604
RightCaudate,11509_20160319,r2primeMap_MNI152_T1_2009c_al,9.288018,3764,2.312580
RightCaudate,11509_20171009,r2primeMap_MNI152_T1_2009c_al,10.345465,3743,3.188546
RightCaudate,11510_20160312,r2primeMap_MNI152_T1_2009c_al,8.694577,3791,2.641766
RightCaudate,11512_20160331,r2primeMap_MNI152_T1_2009c_al,10.143272,3759,2.789087
RightCaudate,11512_20170928,r2primeMap_MNI152_T1_2009c_al,9.667195,3752,2.242140
RightCaudate,11513_20160421,r2primeMap_MNI152_T1_2009c_al,7.517878,3742,2.290935
RightCaudate,11513_20171019,r2primeMap_MNI152_T1_2009c_al,8.024263,3785,2.297730
RightCaudate,11514_20160321,r2primeMap_MNI152_T1_2009c_al,9.027511,3638,2.707747
RightCaudate,11514_20170920,r2primeMap_MNI152_T1_2009c_al,8.583778,3613,2.288974
RightCaudate,11515_20160314,r2primeMap_MNI152_T1_2009c_al,10.518452,3788,2.512874
RightCaudate,11515_20171018,r2primeMap_MNI152_T1_2009c_al,11.615675,3776,3.143897
RightCaudate,11516_20160526,r2primeMap_MNI152_T1_2009c_al,10.219383,3746,2.424632
RightCaudate,11516_20171207,r2primeMap_MNI152_T1_2009c_al,11.130038,3759,2.307968
RightCaudate,11517_20160330,r2primeMap_MNI152_T1_2009c_al,13.034638,3786,4.668614
RightCaudate,11518_20160325,r2primeMap_MNI152_T1_2009c_al,8.912533,3728,2.473978
RightCaudate,11518_20171115,r2primeMap_MNI152_T1_2009c_al,10.846082,3718,2.667963
RightCaudate,11519_20160317,r2primeMap_MNI152_T1_2009c_al,7.850669,3717,2.301775
RightCaudate,11520_20160414,r2primeMap_MNI152_T1_2009c_al,9.602986,3729,2.299284
RightCaudate,11521_20160322,r2primeMap_MNI152_T1_2009c_al,9.023318,3623,2.961528
RightCaudate,11522_20160401,r2primeMap_MNI152_T1_2009c_al,8.503223,3764,2.197915
RightCaudate,11524_20160422,r2primeMap_MNI152_T1_2009c_al,10.952494,3712,2.929796
RightCaudate,11529_20160511,r2primeMap_MNI152_T1_2009c_al,10.860619,3750,3.027558
RightCaudate,11529_20180104,r2primeMap_MNI152_T1_2009c_al,10.547770,3781,2.615403
RightCaudate,11531_20160505,r2primeMap_MNI152_T1_2009c_al,8.817291,3756,2.597767
RightCaudate,11531_20180104,r2primeMap_MNI152_T1_2009c_al,9.333843,3776,2.478637
RightCaudate,11533_20160428,r2primeMap_MNI152_T1_2009c_al,10.333688,3743,3.217999
RightCaudate,11535_20171110,r2primeMap_MNI152_T1_2009c_al,7.870805,3754,2.182995
RightCaudate,11536_20160525,r2primeMap_MNI152_T1_2009c_al,7.346757,3756,1.824237
RightCaudate,11536_20180102,r2primeMap_MNI152_T1_2009c_al,9.936316,3754,2.240028
RightCaudate,11537_20160518,r2primeMap_MNI152_T1_2009c_al,10.745845,3791,2.833708
RightCaudate,11537_20171102,r2primeMap_MNI152_T1_2009c_al,11.748812,3791,2.782131
RightCaudate,11538_20160512,r2primeMap_MNI152_T1_2009c_al,10.443016,3748,3.158140
RightCaudate,11541_20160509,r2primeMap_MNI152_T1_2009c_al,9.707419,3782,3.547362
RightCaudate,11541_20171129,r2primeMap_MNI152_T1_2009c_al,10.626246,3791,2.867975
RightCaudate,11542_20160527,r2primeMap_MNI152_T1_2009c_al,11.005700,3682,3.946003
RightCaudate,11542_20171117,r2primeMap_MNI152_T1_2009c_al,11.748313,3726,3.919071
RightCaudate,11543_20160507,r2primeMap_MNI152_T1_2009c_al,8.451028,3775,2.157697
RightCaudate,11544_20160513,r2primeMap_MNI152_T1_2009c_al,9.740537,3790,2.284159
RightCaudate,11546_20160524,r2primeMap_MNI152_T1_2009c_al,7.971382,3753,2.735026
