filename	volume_norm_3dROIstats	time_norm_3dcalc	nvox	.concat_nvol	nvolx_nocen	expr
../output/11481_20160128/pet2/_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-zscore_scale-none_tat2.log.json	nzmean	nzmedian	148456	317	320	(x-m)/s*1
../output/11481_20160128/pet2/_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-default_scale-none_tat2.log.json	nzmedian	nzmedian	148456	317	320	(x/m)*1
../output/11481_20160128/pet2/_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-log_scale-none_tat2.log.json	nzmedian	nzmedian	148456	317	320	-1*log(x/m)*1
../output/11481_20160128/pet2/_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-novol_scale-none_tat2.log.json	none	nzmedian	148456	317	320	(x/m)*m*1
../output/11481_20160128/pet2/_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-zscore_scale-none_tat2.log.json	nzmedian	nzmedian	148456	317	320	(x-m)/s*1
../output/11481_20170714/pet1/_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-default_scale-1000nvox_tat2.log.json	nzmean	nzmean	147853	305	320	(x/m)*1000/147853
../output/11481_20170714/pet1/_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-default_scale-none_tat2.log.json	nzmean	nzmean	147853	305	320	(x/m)*1
../output/11481_20170714/pet1/_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-log_scale-none_tat2.log.json	nzmean	nzmean	147853	305	320	-1*log(x/m)*1
../output/11481_20170714/pet1/_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-novol_scale-none_tat2.log.json	none	nzmean	147853	305	320	(x/m)*m*1
../output/11481_20170714/pet1/_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-zscore_scale-none_tat2.log.json	nzmean	nzmean	147853	305	320	(x-m)/s*1
../output/11481_20170714/pet1/_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-default_scale-none_tat2.log.json	nzmedian	nzmean	147853	305	320	(x/m)*1
../output/11481_20170714/pet1/_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-log_scale-none_tat2.log.json	nzmedian	nzmean	147853	305	320	-1*log(x/m)*1
../output/11481_20170714/pet1/_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-novol_scale-none_tat2.log.json	none	nzmean	147853	305	320	(x/m)*m*1
../output/11481_20170714/pet1/_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-zscore_scale-none_tat2.log.json	nzmedian	nzmean	147853	305	320	(x-m)/s*1
../output/11481_20170714/pet1/_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-default_scale-1000nvox_tat2.log.json	nzmean	nzmedian	147853	305	320	(x/m)*1000/147853
../output/11481_20170714/pet1/_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-default_scale-none_tat2.log.json	nzmean	nzmedian	147853	305	320	(x/m)*1
../output/11481_20170714/pet1/_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-log_scale-none_tat2.log.json	nzmean	nzmedian	147853	305	320	-1*log(x/m)*1
../output/11481_20170714/pet1/_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-novol_scale-none_tat2.log.json	none	nzmedian	147853	305	320	(x/m)*m*1
../output/11481_20170714/pet1/_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-zscore_scale-none_tat2.log.json	nzmean	nzmedian	147853	305	320	(x-m)/s*1
../output/11481_20170714/pet1/_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-default_scale-none_tat2.log.json	nzmedian	nzmedian	147853	305	320	(x/m)*1
../output/11481_20170714/pet1/_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-log_scale-none_tat2.log.json	nzmedian	nzmedian	147853	305	320	-1*log(x/m)*1
../output/11481_20170714/pet1/_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-novol_scale-none_tat2.log.json	none	nzmedian	147853	305	320	(x/m)*m*1
../output/11481_20170714/pet1/_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-zscore_scale-none_tat2.log.json	nzmedian	nzmedian	147853	305	320	(x-m)/s*1
../output/11481_20170714/pet2/_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-default_scale-1000nvox_tat2.log.json	nzmean	nzmean	147275	320	320	(x/m)*1000/147275
../output/11481_20170714/pet2/_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-default_scale-none_tat2.log.json	nzmean	nzmean	147275	320	320	(x/m)*1
../output/11481_20170714/pet2/_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-log_scale-none_tat2.log.json	nzmean	nzmean	147275	320	320	-1*log(x/m)*1
../output/11481_20170714/pet2/_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-novol_scale-none_tat2.log.json	none	nzmean	147275	320	320	(x/m)*m*1
../output/11481_20170714/pet2/_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-zscore_scale-none_tat2.log.json	nzmean	nzmean	147275	320	320	(x-m)/s*1
../output/11481_20170714/pet2/_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-default_scale-none_tat2.log.json	nzmedian	nzmean	147275	320	320	(x/m)*1
../output/11481_20170714/pet2/_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-log_scale-none_tat2.log.json	nzmedian	nzmean	147275	320	320	-1*log(x/m)*1
../output/11481_20170714/pet2/_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-novol_scale-none_tat2.log.json	none	nzmean	147275	320	320	(x/m)*m*1
../output/11481_20170714/pet2/_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-zscore_scale-none_tat2.log.json	nzmedian	nzmean	147275	320	320	(x-m)/s*1
../output/11481_20170714/pet2/_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-default_scale-1000nvox_tat2.log.json	nzmean	nzmedian	147275	320	320	(x/m)*1000/147275
../output/11481_20170714/pet2/_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-default_scale-none_tat2.log.json	nzmean	nzmedian	147275	320	320	(x/m)*1
../output/11481_20170714/pet2/_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-log_scale-none_tat2.log.json	nzmean	nzmedian	147275	320	320	-1*log(x/m)*1
../output/11481_20170714/pet2/_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-novol_scale-none_tat2.log.json	none	nzmedian	147275	320	320	(x/m)*m*1
../output/11481_20170714/pet2/_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-zscore_scale-none_tat2.log.json	nzmean	nzmedian	147275	320	320	(x-m)/s*1
../output/11481_20170714/pet2/_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-default_scale-none_tat2.log.json	nzmedian	nzmedian	147275	320	320	(x/m)*1
../output/11481_20170714/pet2/_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-log_scale-none_tat2.log.json	nzmedian	nzmedian	147275	320	320	-1*log(x/m)*1
../output/11481_20170714/pet2/_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-novol_scale-none_tat2.log.json	none	nzmedian	147275	320	320	(x/m)*m*1
../output/11481_20170714/pet2/_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-zscore_scale-none_tat2.log.json	nzmedian	nzmedian	147275	320	320	(x-m)/s*1
../output/11481_20190208/pet1/_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-default_scale-1000nvox_tat2.log.json	nzmean	nzmean	150352	169	320	(x/m)*1000/150352
../output/11481_20190208/pet1/_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-default_scale-none_tat2.log.json	nzmean	nzmean	150352	169	320	(x/m)*1
../output/11481_20190208/pet1/_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-log_scale-none_tat2.log.json	nzmean	nzmean	150352	169	320	-1*log(x/m)*1
../output/11481_20190208/pet1/_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-novol_scale-none_tat2.log.json	none	nzmean	150352	169	320	(x/m)*m*1
../output/11481_20190208/pet1/_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-zscore_scale-none_tat2.log.json	nzmean	nzmean	150352	169	320	(x-m)/s*1
../output/11481_20190208/pet1/_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-default_scale-none_tat2.log.json	nzmedian	nzmean	150352	169	320	(x/m)*1
../output/11481_20190208/pet1/_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-log_scale-none_tat2.log.json	nzmedian	nzmean	150352	169	320	-1*log(x/m)*1
../output/11481_20190208/pet1/_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-novol_scale-none_tat2.log.json	none	nzmean	150352	169	320	(x/m)*m*1
../output/11481_20190208/pet1/_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-zscore_scale-none_tat2.log.json	nzmedian	nzmean	150352	169	320	(x-m)/s*1
../output/11481_20190208/pet1/_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-default_scale-1000nvox_tat2.log.json	nzmean	nzmedian	150352	169	320	(x/m)*1000/150352
../output/11481_20190208/pet1/_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-default_scale-none_tat2.log.json	nzmean	nzmedian	150352	169	320	(x/m)*1
../output/11481_20190208/pet1/_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-log_scale-none_tat2.log.json	nzmean	nzmedian	150352	169	320	-1*log(x/m)*1
../output/11481_20190208/pet1/_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-novol_scale-none_tat2.log.json	none	nzmedian	150352	169	320	(x/m)*m*1
../output/11481_20190208/pet1/_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-zscore_scale-none_tat2.log.json	nzmean	nzmedian	150352	169	320	(x-m)/s*1
../output/11481_20190208/pet1/_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-default_scale-none_tat2.log.json	nzmedian	nzmedian	150352	169	320	(x/m)*1
../output/11481_20190208/pet1/_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-log_scale-none_tat2.log.json	nzmedian	nzmedian	150352	169	320	-1*log(x/m)*1
../output/11481_20190208/pet1/_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-novol_scale-none_tat2.log.json	none	nzmedian	150352	169	320	(x/m)*m*1
../output/11481_20190208/pet1/_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-zscore_scale-none_tat2.log.json	nzmedian	nzmedian	150352	169	320	(x-m)/s*1
../output/11481_20190208/pet2/_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-default_scale-1000nvox_tat2.log.json	nzmean	nzmean	149022	226	320	(x/m)*1000/149022
../output/11481_20190208/pet2/_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-default_scale-none_tat2.log.json	nzmean	nzmean	149022	226	320	(x/m)*1
../output/11481_20190208/pet2/_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-log_scale-none_tat2.log.json	nzmean	nzmean	149022	226	320	-1*log(x/m)*1
../output/11481_20190208/pet2/_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-novol_scale-none_tat2.log.json	none	nzmean	149022	226	320	(x/m)*m*1
../output/11481_20190208/pet2/_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-zscore_scale-none_tat2.log.json	nzmean	nzmean	149022	226	320	(x-m)/s*1
../output/11481_20190208/pet2/_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-default_scale-none_tat2.log.json	nzmedian	nzmean	149022	226	320	(x/m)*1
../output/11481_20190208/pet2/_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-log_scale-none_tat2.log.json	nzmedian	nzmean	149022	226	320	-1*log(x/m)*1
../output/11481_20190208/pet2/_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-novol_scale-none_tat2.log.json	none	nzmean	149022	226	320	(x/m)*m*1
../output/11481_20190208/pet2/_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-zscore_scale-none_tat2.log.json	nzmedian	nzmean	149022	226	320	(x-m)/s*1
../output/11481_20190208/pet2/_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-default_scale-1000nvox_tat2.log.json	nzmean	nzmedian	149022	226	320	(x/m)*1000/149022
../output/11481_20190208/pet2/_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-default_scale-none_tat2.log.json	nzmean	nzmedian	149022	226	320	(x/m)*1
../output/11481_20190208/pet2/_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-log_scale-none_tat2.log.json	nzmean	nzmedian	149022	226	320	-1*log(x/m)*1
../output/11481_20190208/pet2/_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-novol_scale-none_tat2.log.json	none	nzmedian	149022	226	320	(x/m)*m*1
../output/11481_20190208/pet2/_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-zscore_scale-none_tat2.log.json	nzmean	nzmedian	149022	226	320	(x-m)/s*1
../output/11481_20190208/pet2/_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-default_scale-none_tat2.log.json	nzmedian	nzmedian	149022	226	320	(x/m)*1
../output/11481_20190208/pet2/_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-log_scale-none_tat2.log.json	nzmedian	nzmedian	149022	226	320	-1*log(x/m)*1
../output/11481_20190208/pet2/_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-novol_scale-none_tat2.log.json	none	nzmedian	149022	226	320	(x/m)*m*1
../output/11481_20190208/pet2/_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-zscore_scale-none_tat2.log.json	nzmedian	nzmedian	149022	226	320	(x-m)/s*1
../output/11482_20160205/pet1/_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-default_scale-1000nvox_tat2.log.json	nzmean	nzmean	147734	112	320	(x/m)*1000/147734
../output/11482_20160205/pet1/_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-default_scale-none_tat2.log.json	nzmean	nzmean	147734	112	320	(x/m)*1
../output/11482_20160205/pet1/_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-log_scale-none_tat2.log.json	nzmean	nzmean	147734	112	320	-1*log(x/m)*1
../output/11482_20160205/pet1/_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-novol_scale-none_tat2.log.json	none	nzmean	147734	112	320	(x/m)*m*1
../output/11482_20160205/pet1/_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-zscore_scale-none_tat2.log.json	nzmean	nzmean	147734	112	320	(x-m)/s*1
../output/11482_20160205/pet1/_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-default_scale-none_tat2.log.json	nzmedian	nzmean	147734	112	320	(x/m)*1
../output/11482_20160205/pet1/_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-log_scale-none_tat2.log.json	nzmedian	nzmean	147734	112	320	-1*log(x/m)*1
../output/11482_20160205/pet1/_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-novol_scale-none_tat2.log.json	none	nzmean	147734	112	320	(x/m)*m*1
../output/11482_20160205/pet1/_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-zscore_scale-none_tat2.log.json	nzmedian	nzmean	147734	112	320	(x-m)/s*1
../output/11482_20160205/pet1/_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-default_scale-1000nvox_tat2.log.json	nzmean	nzmedian	147734	112	320	(x/m)*1000/147734
../output/11482_20160205/pet1/_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-default_scale-none_tat2.log.json	nzmean	nzmedian	147734	112	320	(x/m)*1
../output/11482_20160205/pet1/_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-log_scale-none_tat2.log.json	nzmean	nzmedian	147734	112	320	-1*log(x/m)*1
../output/11482_20160205/pet1/_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-novol_scale-none_tat2.log.json	none	nzmedian	147734	112	320	(x/m)*m*1
../output/11482_20160205/pet1/_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-zscore_scale-none_tat2.log.json	nzmean	nzmedian	147734	112	320	(x-m)/s*1
../output/11482_20160205/pet1/_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-default_scale-none_tat2.log.json	nzmedian	nzmedian	147734	112	320	(x/m)*1
../output/11482_20160205/pet1/_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-log_scale-none_tat2.log.json	nzmedian	nzmedian	147734	112	320	-1*log(x/m)*1
../output/11482_20160205/pet1/_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-novol_scale-none_tat2.log.json	none	nzmedian	147734	112	320	(x/m)*m*1
../output/11482_20160205/pet1/_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-zscore_scale-none_tat2.log.json	nzmedian	nzmedian	147734	112	320	(x-m)/s*1
../output/11482_20160205/pet2/_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-default_scale-1000nvox_tat2.log.json	nzmean	nzmean	149042	102	320	(x/m)*1000/149042
../output/11482_20160205/pet2/_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-default_scale-none_tat2.log.json	nzmean	nzmean	149042	102	320	(x/m)*1
../output/11482_20160205/pet2/_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-log_scale-none_tat2.log.json	nzmean	nzmean	149042	102	320	-1*log(x/m)*1
../output/11482_20160205/pet2/_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-novol_scale-none_tat2.log.json	none	nzmean	149042	102	320	(x/m)*m*1
../output/11482_20160205/pet2/_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-zscore_scale-none_tat2.log.json	nzmean	nzmean	149042	102	320	(x-m)/s*1
../output/11482_20160205/pet2/_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-default_scale-none_tat2.log.json	nzmedian	nzmean	149042	102	320	(x/m)*1
../output/11482_20160205/pet2/_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-log_scale-none_tat2.log.json	nzmedian	nzmean	149042	102	320	-1*log(x/m)*1
../output/11482_20160205/pet2/_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-novol_scale-none_tat2.log.json	none	nzmean	149042	102	320	(x/m)*m*1
../output/11482_20160205/pet2/_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-zscore_scale-none_tat2.log.json	nzmedian	nzmean	149042	102	320	(x-m)/s*1
../output/11482_20160205/pet2/_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-default_scale-1000nvox_tat2.log.json	nzmean	nzmedian	149042	102	320	(x/m)*1000/149042
../output/11482_20160205/pet2/_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-default_scale-none_tat2.log.json	nzmean	nzmedian	149042	102	320	(x/m)*1
../output/11482_20160205/pet2/_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-log_scale-none_tat2.log.json	nzmean	nzmedian	149042	102	320	-1*log(x/m)*1
../output/11482_20160205/pet2/_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-novol_scale-none_tat2.log.json	none	nzmedian	149042	102	320	(x/m)*m*1
../output/11482_20160205/pet2/_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-zscore_scale-none_tat2.log.json	nzmean	nzmedian	149042	102	320	(x-m)/s*1
../output/11482_20160205/pet2/_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-default_scale-none_tat2.log.json	nzmedian	nzmedian	149042	102	320	(x/m)*1
../output/11482_20160205/pet2/_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-log_scale-none_tat2.log.json	nzmedian	nzmedian	149042	102	320	-1*log(x/m)*1
../output/11482_20160205/pet2/_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-novol_scale-none_tat2.log.json	none	nzmedian	149042	102	320	(x/m)*m*1
../output/11482_20160205/pet2/_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-zscore_scale-none_tat2.log.json	nzmedian	nzmedian	149042	102	320	(x-m)/s*1
../output/11482_20170921/pet1/_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-default_scale-1000nvox_tat2.log.json	nzmean	nzmean	144615	228	320	(x/m)*1000/144615
../output/11482_20170921/pet1/_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-default_scale-none_tat2.log.json	nzmean	nzmean	144615	228	320	(x/m)*1
../output/11482_20170921/pet1/_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-log_scale-none_tat2.log.json	nzmean	nzmean	144615	228	320	-1*log(x/m)*1
../output/11482_20170921/pet1/_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-novol_scale-none_tat2.log.json	none	nzmean	144615	228	320	(x/m)*m*1
../output/11482_20170921/pet1/_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-zscore_scale-none_tat2.log.json	nzmean	nzmean	144615	228	320	(x-m)/s*1
../output/11482_20170921/pet1/_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-default_scale-none_tat2.log.json	nzmedian	nzmean	144615	228	320	(x/m)*1
../output/11482_20170921/pet1/_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-log_scale-none_tat2.log.json	nzmedian	nzmean	144615	228	320	-1*log(x/m)*1
../output/11482_20170921/pet1/_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-novol_scale-none_tat2.log.json	none	nzmean	144615	228	320	(x/m)*m*1
../output/11482_20170921/pet1/_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-zscore_scale-none_tat2.log.json	nzmedian	nzmean	144615	228	320	(x-m)/s*1
../output/11482_20170921/pet1/_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-default_scale-1000nvox_tat2.log.json	nzmean	nzmedian	144615	228	320	(x/m)*1000/144615
../output/11482_20170921/pet1/_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-default_scale-none_tat2.log.json	nzmean	nzmedian	144615	228	320	(x/m)*1
../output/11482_20170921/pet1/_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-log_scale-none_tat2.log.json	nzmean	nzmedian	144615	228	320	-1*log(x/m)*1
../output/11482_20170921/pet1/_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-novol_scale-none_tat2.log.json	none	nzmedian	144615	228	320	(x/m)*m*1
../output/11482_20170921/pet1/_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-zscore_scale-none_tat2.log.json	nzmean	nzmedian	144615	228	320	(x-m)/s*1
../output/11482_20170921/pet1/_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-default_scale-none_tat2.log.json	nzmedian	nzmedian	144615	228	320	(x/m)*1
../output/11482_20170921/pet1/_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-log_scale-none_tat2.log.json	nzmedian	nzmedian	144615	228	320	-1*log(x/m)*1
../output/11482_20170921/pet1/_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-novol_scale-none_tat2.log.json	none	nzmedian	144615	228	320	(x/m)*m*1
../output/11482_20170921/pet1/_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-zscore_scale-none_tat2.log.json	nzmedian	nzmedian	144615	228	320	(x-m)/s*1
../output/11482_20170921/pet2/_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-default_scale-1000nvox_tat2.log.json	nzmean	nzmean	146030	250	320	(x/m)*1000/146030
../output/11482_20170921/pet2/_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-default_scale-none_tat2.log.json	nzmean	nzmean	146030	250	320	(x/m)*1
../output/11482_20170921/pet2/_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-log_scale-none_tat2.log.json	nzmean	nzmean	146030	250	320	-1*log(x/m)*1
../output/11482_20170921/pet2/_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-novol_scale-none_tat2.log.json	none	nzmean	146030	250	320	(x/m)*m*1
../output/11482_20170921/pet2/_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-zscore_scale-none_tat2.log.json	nzmean	nzmean	146030	250	320	(x-m)/s*1
../output/11482_20170921/pet2/_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-default_scale-none_tat2.log.json	nzmedian	nzmean	146030	250	320	(x/m)*1
../output/11482_20170921/pet2/_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-log_scale-none_tat2.log.json	nzmedian	nzmean	146030	250	320	-1*log(x/m)*1
../output/11482_20170921/pet2/_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-novol_scale-none_tat2.log.json	none	nzmean	146030	250	320	(x/m)*m*1
../output/11482_20170921/pet2/_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-zscore_scale-none_tat2.log.json	nzmedian	nzmean	146030	250	320	(x-m)/s*1
../output/11482_20170921/pet2/_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-default_scale-1000nvox_tat2.log.json	nzmean	nzmedian	146030	250	320	(x/m)*1000/146030
../output/11482_20170921/pet2/_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-default_scale-none_tat2.log.json	nzmean	nzmedian	146030	250	320	(x/m)*1
../output/11482_20170921/pet2/_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-log_scale-none_tat2.log.json	nzmean	nzmedian	146030	250	320	-1*log(x/m)*1
../output/11482_20170921/pet2/_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-novol_scale-none_tat2.log.json	none	nzmedian	146030	250	320	(x/m)*m*1
../output/11482_20170921/pet2/_ref-wholebrain_time-median_vol-mean_censor-fd0.3_calc-zscore_scale-none_tat2.log.json	nzmean	nzmedian	146030	250	320	(x-m)/s*1
../output/11482_20170921/pet2/_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-default_scale-none_tat2.log.json	nzmedian	nzmedian	146030	250	320	(x/m)*1
../output/11482_20170921/pet2/_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-log_scale-none_tat2.log.json	nzmedian	nzmedian	146030	250	320	-1*log(x/m)*1
../output/11482_20170921/pet2/_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-novol_scale-none_tat2.log.json	none	nzmedian	146030	250	320	(x/m)*m*1
../output/11482_20170921/pet2/_ref-wholebrain_time-median_vol-median_censor-fd0.3_calc-zscore_scale-none_tat2.log.json	nzmedian	nzmedian	146030	250	320	(x-m)/s*1
../output/11482_20190411/pet1/_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-default_scale-1000nvox_tat2.log.json	nzmean	nzmean	152003	107	320	(x/m)*1000/152003
../output/11482_20190411/pet1/_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-default_scale-none_tat2.log.json	nzmean	nzmean	152003	107	320	(x/m)*1
../output/11482_20190411/pet1/_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-log_scale-none_tat2.log.json	nzmean	nzmean	152003	107	320	-1*log(x/m)*1
../output/11482_20190411/pet1/_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-novol_scale-none_tat2.log.json	none	nzmean	152003	107	320	(x/m)*m*1
../output/11482_20190411/pet1/_ref-wholebrain_time-mean_vol-mean_censor-fd0.3_calc-zscore_scale-none_tat2.log.json	nzmean	nzmean	152003	107	320	(x-m)/s*1
../output/11482_20190411/pet1/_ref-wholebrain_time-mean_vol-median_censor-fd0.3_calc-default_scale-none_tat2.log.json	nzmedian	nzmean	152003	107	320	(x/m)*1
